,Location,Location Latitude,Location Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
6157,N1 City,-33.89277999999996,18.560520000000054,Pizza Hut,-33.891602,18.555642,Pizza Place
6158,N1 City,-33.89277999999996,18.560520000000054,Dunkin',-33.894818,18.55745,Donut Shop
6159,N1 City,-33.89277999999996,18.560520000000054,Eastern Foods,-33.894012451171875,18.55732536315918,Fast Food Restaurant
6160,N1 City,-33.89277999999996,18.560520000000054,tea room - N1 hospital,-33.89402081361329,18.558291317985024,Breakfast Spot
6161,N1 City,-33.89277999999996,18.560520000000054,Nando's N1 City Drive Thru,-33.89254644,18.55450861,Portuguese Restaurant
6162,N1 City,-33.89277999999996,18.560520000000054,Just Dough,-33.89158760721881,18.55793595314026,Bakery
6163,N1 City,-33.89277999999996,18.560520000000054,Cafe Mocha,-33.893021452186794,18.55989933013916,Coffee Shop
6164,N1 City,-33.89277999999996,18.560520000000054,Calamari King,-33.891995,18.559811,Seafood Restaurant
6165,N1 City,-33.89277999999996,18.560520000000054,Boesmanland Biltong,-33.89187717892683,18.559700148843305,Snack Place
6166,N1 City,-33.89277999999996,18.560520000000054,Maxi's @ N1 City,-33.89141310644367,18.558558009820796,Diner
6167,N1 City,-33.89277999999996,18.560520000000054,macdonalds,-33.89091798051394,18.556667980663175,Fast Food Restaurant
6168,N1 City,-33.89277999999996,18.560520000000054,St. Elmo's,-33.89173789896796,18.55676654021911,Pizza Place
6169,N1 City,-33.89277999999996,18.560520000000054,Boerie Express,-33.892731305725995,18.55606502867695,Food Truck
6170,Nature's Valley,-33.82398999999998,18.64653000000004,Alberto's Restaurant and Pub,-33.826332092285156,18.64813995361328,Restaurant
6171,Nature's Valley,-33.82398999999998,18.64653000000004,Knead,-33.829216,18.64813,Bakery
6172,Nature's Valley,-33.82398999999998,18.64653000000004,Urban Wines,-33.825458,18.646799,Wine Shop
6173,Nature's Valley,-33.82398999999998,18.64653000000004,Lupa,-33.82633,18.6466,Italian Restaurant
6174,Nature's Valley,-33.82398999999998,18.64653000000004,Woolworths Cafe,-33.828501,18.64942,Restaurant
6175,Nature's Valley,-33.82398999999998,18.64653000000004,bossabova,-33.82882,18.64903,Diner
6176,Nature's Valley,-33.82398999999998,18.64653000000004,Soet On The Go,-33.829219,18.649178,Coffee Shop
6177,Nature's Valley,-33.82398999999998,18.64653000000004,The Dairy Exchange,-33.82842288272535,18.649644778077278,Ice Cream Shop
6178,Ndabeni,-33.92740999999995,18.49225000000007,Vida E Caffè,-33.927574,18.497847,Coffee Shop
6179,Ndabeni,-33.92740999999995,18.49225000000007,Norrie Caterers,-33.925302,18.491922,Restaurant
6180,Ndabeni,-33.92740999999995,18.49225000000007,Red Ox Grill,-33.926660906048006,18.4975004196167,Steakhouse
6181,Ndabeni,-33.92740999999995,18.49225000000007,Dinner Genie Cafe,-33.92637252807617,18.497573852539062,Café
6182,Nerina,-33.82179999999994,18.645760000000053,Alberto's Restaurant and Pub,-33.826332092285156,18.64813995361328,Restaurant
6183,Nerina,-33.82179999999994,18.645760000000053,Urban Wines,-33.825458,18.646799,Wine Shop
6184,Nerina,-33.82179999999994,18.645760000000053,Lupa,-33.82633,18.6466,Italian Restaurant
6185,Nerissa Estate,-33.99082999999996,18.509450000000072,Burger King,-33.98936366,18.50961464,Fast Food Restaurant
6186,Nerissa Estate,-33.99082999999996,18.509450000000072,Cape To Curry,-33.991833,18.505911,Fast Food Restaurant
6187,Nerissa Estate,-33.99082999999996,18.509450000000072,Quality Bake No 2,-33.99563,18.50972,Bakery
6188,Nerissa Estate,-33.99082999999996,18.509450000000072,Cookies Take-Away,-33.990478,18.506138,Bakery
6189,Nerissa Estate,-33.99082999999996,18.509450000000072,Azraa's,-33.99061502514154,18.50449322681964,Burger Joint
6190,Netreg,-33.95461956154673,18.56291575766775,Sticky Fingers,-33.955367,18.564932,BBQ Joint
6191,New Cross Roads,-33.99643999999995,18.586640000000045,Newport Market& Deli,-33.99713631549693,18.587477856417426,Deli / Bodega
6192,New Green Point,-33.91066999999998,18.40757000000008,Hilton Restaurant,-33.912280884196804,18.408726422134258,American Restaurant
6193,New Green Point,-33.91066999999998,18.40757000000008,Best Of Asia,-33.90779360842176,18.409500377132332,Sushi Restaurant
6194,New Green Point,-33.91066999999998,18.40757000000008,Mario's green point,-33.90832695179632,18.410621445956213,Italian Restaurant
6195,New Green Point,-33.91066999999998,18.40757000000008,Jason Bakery,-33.90814555679022,18.410891348801574,Bakery
6196,New Green Point,-33.91066999999998,18.40757000000008,Giovanni's Deliworld,-33.90782184808231,18.409727517755517,Bakery
6197,New Green Point,-33.91066999999998,18.40757000000008,Kwikspar,-33.90776115,18.40885862,Convenience Store
6198,New Green Point,-33.91066999999998,18.40757000000008,Bootlegger Coffee Company,-33.909503961773105,18.413368811299573,Coffee Shop
6199,New Green Point,-33.91066999999998,18.40757000000008,Mister Kebab's Braai House,-33.911609,18.403682,Middle Eastern Restaurant
6200,New Green Point,-33.91066999999998,18.40757000000008,Giovannis Green Point,-33.90832238845011,18.410685193117992,Italian Restaurant
6201,New Green Point,-33.91066999999998,18.40757000000008,Moro Gelato,-33.90916,18.412834,Ice Cream Shop
6202,New Green Point,-33.91066999999998,18.40757000000008,Cushty,-33.908479,18.403872,Café
6203,New Green Point,-33.91066999999998,18.40757000000008,Marios,-33.908188187713975,18.41082427787595,Restaurant
6204,New Green Point,-33.91066999999998,18.40757000000008,Café Paris,-33.908482,18.41177,Café
6205,New Green Point,-33.91066999999998,18.40757000000008,Andiccio24,-33.9077,18.40919,Pizza Place
6206,New Green Point,-33.91066999999998,18.40757000000008,Strangers Club,-33.911081,18.413911,Coffee Shop
6207,New Green Point,-33.91066999999998,18.40757000000008,Simply Asia,-33.90897498416578,18.412475913710917,Thai Restaurant
6208,New Green Point,-33.91066999999998,18.40757000000008,nü,-33.90901010449515,18.41301459647644,Juice Bar
6209,New Green Point,-33.91066999999998,18.40757000000008,Giulia Food Café Restaurant,-33.908607482910156,18.411460876464844,Italian Restaurant
6210,New Green Point,-33.91066999999998,18.40757000000008,Sala Thai,-33.90866983334612,18.41153708815046,Thai Restaurant
6211,New Green Point,-33.91066999999998,18.40757000000008,RocoMamas,-33.90775618003158,18.40918560395864,Burger Joint
6212,New Green Point,-33.91066999999998,18.40757000000008,Steers,-33.908475,18.411357,Burger Joint
6213,New Green Point,-33.91066999999998,18.40757000000008,Caramba,-33.908639,18.41196,Portuguese Restaurant
6214,New Green Point,-33.91066999999998,18.40757000000008,Tsuyo,-33.90773638974637,18.409671035138977,Japanese Restaurant
6215,New Green Point,-33.91066999999998,18.40757000000008,Espresso Bar,-33.908107,18.410103,Coffee Shop
6216,New Green Point,-33.91066999999998,18.40757000000008,Vida e Caffè,-33.90907535559835,18.413077327151708,Coffee Shop
6217,New Green Point,-33.91066999999998,18.40757000000008,UpperBloem,-33.908406,18.411643,Restaurant
6218,New Green Point,-33.91066999999998,18.40757000000008,The Butcherman,-33.90761,18.409523,Deli / Bodega
6219,New Green Point,-33.91066999999998,18.40757000000008,McDonald's,-33.907925730730994,18.411102447561987,Fast Food Restaurant
6220,New Green Point,-33.91066999999998,18.40757000000008,Mano's,-33.909412097053725,18.41318766918164,Gastropub
6221,New Green Point,-33.91066999999998,18.40757000000008,Randy Warthog Bar!,-33.90805088265148,18.408714831806897,Gastropub
6222,New Green Point,-33.91066999999998,18.40757000000008,Gran's Coffee Shoppe,-33.90888856,18.40429437,Breakfast Spot
6223,New Green Point,-33.91066999999998,18.40757000000008,extra blatt sea point,-33.907683,18.411546,Breakfast Spot
6224,New Green Point,-33.91066999999998,18.40757000000008,café royale,-33.90881289153449,18.412435347120972,Breakfast Spot
6225,New Green Point,-33.91066999999998,18.40757000000008,Cafe Extrablatt,-33.908380691796275,18.41119741939031,Café
6226,New Green Point,-33.91066999999998,18.40757000000008,Shift Espresso Bar,-33.9087686348349,18.41218890327141,Coffee Shop
6227,New Green Point,-33.91066999999998,18.40757000000008,Piazza da Luz,-33.911015534810495,18.403493429426167,Pizza Place
6228,New Green Point,-33.91066999999998,18.40757000000008,Osumo,-33.908924,18.412486,Restaurant
6229,New Green Point,-33.91066999999998,18.40757000000008,UCT Break/W Lodge,-33.90904998779297,18.412485122680664,Bakery
6230,New Green Point,-33.91066999999998,18.40757000000008,Bamboo Asian Fusion Restaurant,-33.90904426750138,18.41231364738005,Asian Restaurant
6231,New Green Point,-33.91066999999998,18.40757000000008,Cafe Marcorio,-33.90899695092409,18.41184139251709,Café
6232,New Green Point,-33.91066999999998,18.40757000000008,Mario's,-33.908222542545914,18.410604060368705,Italian Restaurant
6233,New Green Point,-33.91066999999998,18.40757000000008,Benkei (Green Point),-33.90810653367477,18.409652709960938,Sushi Restaurant
6234,New Green Point,-33.91066999999998,18.40757000000008,The ButcherMan - a cut above the best,-33.90710031971195,18.41219774290524,BBQ Joint
6235,New Green Point,-33.91066999999998,18.40757000000008,Pasta Cafe,-33.90877893486791,18.41202388626682,Italian Restaurant
6236,New Green Point,-33.91066999999998,18.40757000000008,Nurisushi,-33.907095,18.40752,Asian Restaurant
6237,New Green Point,-33.91066999999998,18.40757000000008,Kauai Point,-33.91107,18.405707,Sandwich Place
6238,New Green Point,-33.91066999999998,18.40757000000008,Hudsons on Somerset,-33.90905242086595,18.412678374192065,Burger Joint
6239,New Green Point,-33.91066999999998,18.40757000000008,El Burro,-33.90839898887066,18.41097445637066,Mexican Restaurant
6240,New Green Point,-33.91066999999998,18.40757000000008,Big Route Gourmet Pizzeria,-33.90777064392352,18.409355365419817,Pizza Place
6241,New Macassar Village,-34.05053296200485,18.75344008120493,Steers,-34.049133387147826,18.75633686077731,Fast Food Restaurant
6242,New Macassar Village,-34.05053296200485,18.75344008120493,Steers Diner,-34.04897036080082,18.75649114824413,Burger Joint
6243,New Macassar Village,-34.05053296200485,18.75344008120493,Vida E Caffè,-34.04930792601106,18.756763783701576,Coffee Shop
6244,New Macassar Village,-34.05053296200485,18.75344008120493,Engen 1 Stop,-34.04744262072005,18.75693988671517,Gas Station
6245,New Macassar Village,-34.05053296200485,18.75344008120493,Wimpy,-34.04744924347189,18.756978411759345,Burger Joint
6246,New Macassar Village,-34.05053296200485,18.75344008120493,Maxi's Riversdale,-34.0476261,18.7558501,Fast Food Restaurant
6247,New Macassar Village,-34.05053296200485,18.75344008120493,Wimpy,-34.04742803025896,18.757087290287018,Burger Joint
6248,New Tafelsig,-34.06107999999995,18.63768000000005,Lavazza - LIFE @ West End - Mutual Park,-34.0565471833579,18.639368908903172,Coffee Shop
6249,Newfields,-33.98554999999993,18.53108000000003,Excellent Braai Kiosk,-33.981193,18.532368,Burger Joint
6250,Newfields,-33.98554999999993,18.53108000000003,Sandonia Restaurant Guest House,-33.9890639,18.5333672,Indian Restaurant
6251,Newfields,-33.98554999999993,18.53108000000003,Excellent Braai Kiosk,-33.981193,18.532368,Burger Joint
6252,Newfields,-33.98554999999993,18.53108000000003,Sandonia Restaurant Guest House,-33.9890639,18.5333672,Indian Restaurant
6253,Newlands,-33.97402999999997,18.45587000000006,Table Seven at Paradise Road,-33.97599,18.459269,Bakery
6254,Newlands,-33.97402999999997,18.45587000000006,Basilico,-33.976392996578085,18.45901027197687,Italian Restaurant
6255,Newlands,-33.97402999999997,18.45587000000006,Cassis Paris,-33.975974485032914,18.4592854622175,Bakery
6256,Newlands,-33.97402999999997,18.45587000000006,mamaroma,-33.97578,18.45982,Restaurant
6257,Newlands,-33.97402999999997,18.45587000000006,Italo's Deli,-33.976104,18.458965,Restaurant
6258,Newlands,-33.97402999999997,18.45587000000006,Wild Bean Cafe,-33.97164589,18.45493795,Café
6259,Newlands,-33.97402999999997,18.45587000000006,Gardener's Cottage,-33.97009824275582,18.45709964654482,Café
6260,Newlands,-33.97402999999997,18.45587000000006,Knead,-33.976294,18.458213,Bakery
6261,Newlands,-33.97402999999997,18.45587000000006,Importers Coffee Merchants,-33.976426,18.459173,Coffee Shop
6262,Newlands,-33.97402999999997,18.45587000000006,Bella Gina,-33.97167038600315,18.459368304273113,Italian Restaurant
6263,Newlands,-33.97402999999997,18.45587000000006,Classis Paris,-33.975941,18.459055,Café
6264,Newlands,-33.97402999999997,18.45587000000006,Gogo's Biltong Shop,-33.975967,18.459154,African Restaurant
6265,Newlands,-33.97402999999997,18.45587000000006,Gogo's,-33.97595879055805,18.461617166469207,Food
6266,Newlands,-33.97402999999997,18.45587000000006,KwaLapa,-33.970123,18.457615,Restaurant
6267,Newlands,-33.97402999999997,18.45587000000006,UTopia Cafe,-33.973785400390625,18.461862564086914,Café
6268,Newlands,-33.97402999999997,18.45587000000006,Wijnhuis,-33.97632537686328,18.459036289223658,Wine Bar
6269,Newlands,-33.97402999999997,18.45587000000006,Hazz Coffee for Heroes,-33.976641180991926,18.458751456119078,Coffee Shop
6270,Newlands,-33.97402999999997,18.45587000000006,Splash Cafe,-33.978757953992385,18.45806420272657,Coffee Shop
6271,Newlands,-33.97402999999997,18.45587000000006,The Lady Anne Lounge,-33.978695,18.45838,Tea Room
6272,Newlands,-33.97402999999997,18.45587000000006,Barristers Restaurant,-33.9760788026674,18.45916801747441,Pub
6273,Newlands,-33.97402999999997,18.45587000000006,Sushi Box,-33.97578392951175,18.459242575303588,Sushi Restaurant
6274,Newlands Hostel,-33.97402999999997,18.45587000000006,Table Seven at Paradise Road,-33.97599,18.459269,Bakery
6275,Newlands Hostel,-33.97402999999997,18.45587000000006,Basilico,-33.976392996578085,18.45901027197687,Italian Restaurant
6276,Newlands Hostel,-33.97402999999997,18.45587000000006,Cassis Paris,-33.975974485032914,18.4592854622175,Bakery
6277,Newlands Hostel,-33.97402999999997,18.45587000000006,mamaroma,-33.97578,18.45982,Restaurant
6278,Newlands Hostel,-33.97402999999997,18.45587000000006,Italo's Deli,-33.976104,18.458965,Restaurant
6279,Newlands Hostel,-33.97402999999997,18.45587000000006,Wild Bean Cafe,-33.97164589,18.45493795,Café
6280,Newlands Hostel,-33.97402999999997,18.45587000000006,Gardener's Cottage,-33.97009824275582,18.45709964654482,Café
6281,Newlands Hostel,-33.97402999999997,18.45587000000006,Knead,-33.976294,18.458213,Bakery
6282,Newlands Hostel,-33.97402999999997,18.45587000000006,Importers Coffee Merchants,-33.976426,18.459173,Coffee Shop
6283,Newlands Hostel,-33.97402999999997,18.45587000000006,Bella Gina,-33.97167038600315,18.459368304273113,Italian Restaurant
6284,Newlands Hostel,-33.97402999999997,18.45587000000006,Classis Paris,-33.975941,18.459055,Café
6285,Newlands Hostel,-33.97402999999997,18.45587000000006,KwaLapa,-33.970123,18.457615,Restaurant
6286,Newlands Hostel,-33.97402999999997,18.45587000000006,UTopia Cafe,-33.973785400390625,18.461862564086914,Café
6287,Newlands Hostel,-33.97402999999997,18.45587000000006,Gogo's,-33.97595879055805,18.461617166469207,Food
6288,Newlands Hostel,-33.97402999999997,18.45587000000006,Gogo's Biltong Shop,-33.975967,18.459154,African Restaurant
6289,Newlands Hostel,-33.97402999999997,18.45587000000006,Wijnhuis,-33.97632537686328,18.459036289223658,Wine Bar
6290,Newlands Hostel,-33.97402999999997,18.45587000000006,Hazz Coffee for Heroes,-33.976641180991926,18.458751456119078,Coffee Shop
6291,Newlands Hostel,-33.97402999999997,18.45587000000006,Splash Cafe,-33.978757953992385,18.45806420272657,Coffee Shop
6292,Newlands Hostel,-33.97402999999997,18.45587000000006,The Lady Anne Lounge,-33.978695,18.45838,Tea Room
6293,Newlands Hostel,-33.97402999999997,18.45587000000006,Barristers Restaurant,-33.9760788026674,18.45916801747441,Pub
6294,Newlands Hostel,-33.97402999999997,18.45587000000006,Sushi Box,-33.97578392951175,18.459242575303588,Sushi Restaurant
6295,Nirvana Estate,-34.024368544642606,18.44449222319281,Seattle Coffee Company,-34.021956207366806,18.443264731629565,Coffee Shop
6296,Nirvana Estate,-34.024368544642606,18.44449222319281,Woolworths Cafe,-34.02161481115218,18.445342225568904,Café
6297,Nirvana Estate,-34.024368544642606,18.44449222319281,Constantia Uitsig - Cape Town,-34.02278681700197,18.44577133655548,Restaurant
6298,Nirvana Estate,-34.024368544642606,18.44449222319281,tashas,-34.021547130493666,18.443997138039865,Café
6299,Nirvana Estate,-34.024368544642606,18.44449222319281,KWIKSPAR Alphen,-34.02032917,18.44585168,Convenience Store
6300,Nirvana Estate,-34.024368544642606,18.44449222319281,Mugg & Bean,-34.0205035,18.4456325,Coffee Shop
6301,Nirvana Estate,-34.024368544642606,18.44449222319281,Kauai,-34.021765215247,18.4448202291866,Juice Bar
6302,Nirvana Estate,-34.024368544642606,18.44449222319281,Primi Piatti,-34.020469,18.445426,Italian Restaurant
6303,Nirvana Estate,-34.024368544642606,18.44449222319281,Vida E Caffè,-34.02159355141468,18.44479073646531,Coffee Shop
6304,Nirvana Estate,-34.024368544642606,18.44449222319281,Nando's,-34.020837,18.441761,Portuguese Restaurant
6305,Nirvana Estate,-34.024368544642606,18.44449222319281,Beanery,-34.021911,18.445139,Café
6306,Nirvana Estate,-34.024368544642606,18.44449222319281,Tiffany's,-34.021903,18.443231,Coffee Shop
6307,Nirvana Estate,-34.024368544642606,18.44449222319281,Kitchen Cafe,-34.022015,18.444822,Café
6308,Nirvana Estate,-34.024368544642606,18.44449222319281,Wasabi Constantia,-34.020704,18.445664,Asian Restaurant
6309,Nirvana Estate,-34.024368544642606,18.44449222319281,Pizza Fair,-34.02106594899866,18.445682096387987,Pizza Place
6310,Nirvana Estate,-34.024368544642606,18.44449222319281,Prashad Spice Deli,-34.020658,18.445642,Indian Restaurant
6311,Nirvana Estate,-34.024368544642606,18.44449222319281,The Bay Pub & Restaurant,-34.0199121456266,18.447231655878824,Gastropub
6312,Nirvana Estate,-34.024368544642606,18.44449222319281,Melissa's,-34.02133155564503,18.44302143642754,Coffee Shop
6313,Nirvana Estate,-34.024368544642606,18.44449222319281,The Raj,-34.02070601647589,18.445944987488616,Indian Restaurant
6314,Nirvana Estate,-34.024368544642606,18.44449222319281,M’s,-34.021464,18.445461,Restaurant
6315,Nirvana Estate,-34.024368544642606,18.44449222319281,W Café,-34.021711520301004,18.444972013102888,Café
6316,Nirvana Estate,-34.024368544642606,18.44449222319281,Ma Cherie,-34.021778,18.444138,Coffee Shop
6317,Nirvana Estate,-34.024368544642606,18.44449222319281,Cattle Baron Grill House,-34.020743183179974,18.445739534136052,Steakhouse
6318,Nirvana Estate,-34.024368544642606,18.44449222319281,Spirit Cafe,-34.021211,18.443459,Café
6319,Nobel Park,-33.90041999999994,18.640040000000056,Dominique's Coffee Shop,-33.9007869514232,18.64030122756958,Coffee Shop
6320,Nobel Park,-33.90041999999994,18.640040000000056,Roman's Pizza Bellville,-33.9012,18.640804,Pizza Place
6321,Nobel Park,-33.90041999999994,18.640040000000056,SPAR,-33.90232707,18.64264636,Grocery Store
6322,Nobel Park,-33.90041999999994,18.640040000000056,Kings,-33.9005704449062,18.64336440185517,Food
6323,Nobel Park,-33.90041999999994,18.640040000000056,Cape Town Fish Market,-33.89905879518072,18.641634337349398,Seafood Restaurant
6324,Nobel Park,-33.90041999999994,18.640040000000056,KFC,-33.90196755547322,18.637553844436017,Fast Food Restaurant
6325,Nobel Park,-33.90041999999994,18.640040000000056,Presto - Sanlam,-33.90389195304486,18.64165949825118,Coffee Shop
6326,Nobel Park,-33.90041999999994,18.640040000000056,"Hampers, inside Sanlam",-33.903343,18.640414,Restaurant
6327,Nobel Park,-33.90041999999994,18.640040000000056,Sanlam Cafeteria,-33.90460759900794,18.641977475709936,Restaurant
6328,Nobel Park,-33.90041999999994,18.640040000000056,Pic-A-Lunch,-33.900401,18.635233,Café
6329,Nobel Park,-33.90041999999994,18.640040000000056,Fish Aways,-33.902447,18.643164,Seafood Restaurant
6330,Nobel Park,-33.90041999999994,18.640040000000056,Jin Rong,-33.902364,18.642992,Chinese Restaurant
6331,Nobel Park,-33.90041999999994,18.640040000000056,H & R Corporate Catering,-33.90265546776024,18.64215241174715,Café
6332,Nobel Park,-33.90041999999994,18.640040000000056,dros@capegate,-33.8971015377616,18.641556724294812,Restaurant
6333,Nobel Park,-33.90041999999994,18.640040000000056,Knead,-33.903055,18.64186,Bakery
6334,Nobel Park,-33.90041999999994,18.640040000000056,Wason,-33.902289229930894,18.64331221081139,Chinese Restaurant
6335,Nobel Park,-33.90041999999994,18.640040000000056,Fishaways,-33.90231476625499,18.642952355819716,Seafood Restaurant
6336,Nobel Park,-33.90041999999994,18.640040000000056,Steers,-33.90239573237192,18.64300903802871,Burger Joint
6337,Nobel Park,-33.90041999999994,18.640040000000056,Debonairs Pizza,-33.90228231931688,18.64297829999998,Pizza Place
6338,Nobel Park,-33.90041999999994,18.640040000000056,"Mugg & Bean, Sanlam",-33.90356971696039,18.64205885478888,Coffee Shop
6339,Nomzamo,-34.11098999999996,18.86028000000005,McDonald's,-34.107702,18.861007,Fast Food Restaurant
6340,Nomzamo,-34.11098999999996,18.86028000000005,BP,-34.10755921,18.86095219,Gas Station
6341,Nomzamo,-34.11098999999996,18.86028000000005,Wild Bean Cafe,-34.10737711,18.86114531,Café
6342,Nomzamo,-34.11098999999996,18.86028000000005,McDonald's,-34.107702,18.861007,Fast Food Restaurant
6343,Nomzamo,-34.11098999999996,18.86028000000005,BP,-34.10755921,18.86095219,Gas Station
6344,Nomzamo,-34.11098999999996,18.86028000000005,Wild Bean Cafe,-34.10737711,18.86114531,Café
6345,Nonkqubela,-34.12863449287634,18.37554163029301,Easy Dig Cafe,-34.13342134198026,18.377955495720176,Café
6346,Nonkqubela,-34.12863449287634,18.37554163029301,Easy Dig Cafe,-34.13342134198026,18.377955495720176,Café
6347,Nontsizana,-33.91908999999998,18.42198000000008,Obi,-33.919581,18.422297,Sushi Restaurant
6348,Nontsizana,-33.91908999999998,18.42198000000008,Seattle Coffee Company,-33.91811680755699,18.422749154390253,Coffee Shop
6349,Nontsizana,-33.91908999999998,18.42198000000008,KFC,-33.9206,18.421,Fast Food Restaurant
6350,Nontsizana,-33.91908999999998,18.42198000000008,Hemelhuijs,-33.918540387172335,18.419910904186317,Café
6351,Nontsizana,-33.91908999999998,18.42198000000008,The Food Lover's Market,-33.91802813334946,18.42330190820554,Grocery Store
6352,Nontsizana,-33.91908999999998,18.42198000000008,vida e Caffe - Thibault Square,-33.92015795276594,18.423970034121535,Café
6353,Nontsizana,-33.91908999999998,18.42198000000008,La Tête,-33.917981,18.421797,French Restaurant
6354,Nontsizana,-33.91908999999998,18.42198000000008,Vixi Social House,-33.919624,18.420033,Restaurant
6355,Nontsizana,-33.91908999999998,18.42198000000008,Meeting Point Tanzanian Cuisine,-33.919938,18.42018,Restaurant
6356,Nontsizana,-33.91908999999998,18.42198000000008,Thirty Ate,-33.920968,18.42079,Restaurant
6357,Nontsizana,-33.91908999999998,18.42198000000008,Café Mojo,-33.91890666699082,18.424678444862366,Café
6358,Nontsizana,-33.91908999999998,18.42198000000008,Le Budget Cafe,-33.918389,18.42609,Wings Joint
6359,Nontsizana,-33.91908999999998,18.42198000000008,The Village Idiot,-33.91963019785271,18.421090721074922,Gastropub
6360,Nontsizana,-33.91908999999998,18.42198000000008,Rosetta,-33.921154,18.4183,Coffee Shop
6361,Nontsizana,-33.91908999999998,18.42198000000008,Aroma Café,-33.921970632386135,18.418334938949005,Café
6362,Nontsizana,-33.91908999999998,18.42198000000008,ocean basket V&A water front,-33.916359866289625,18.42331316094573,Seafood Restaurant
6363,Nontsizana,-33.91908999999998,18.42198000000008,Ala Turca,-33.915072,18.419064,Turkish Restaurant
6364,Nontsizana,-33.91908999999998,18.42198000000008,Mugg & Bean,-33.920372,18.42381,Coffee Shop
6365,Nontsizana,-33.91908999999998,18.42198000000008,Tortilla Modern Mexican,-33.919402,18.424917,Mexican Restaurant
6366,Nontsizana,-33.91908999999998,18.42198000000008,Sushi Box,-33.915736,18.417391,Sushi Restaurant
6367,Nontsizana,-33.91908999999998,18.42198000000008,Grub & Vine,-33.92139,18.41833,Restaurant
6368,Nontsizana,-33.91908999999998,18.42198000000008,Gigi Rooftop,-33.923514,18.420407,African Restaurant
6369,Nontsizana,-33.91908999999998,18.42198000000008,Luvey 'n Rose,-33.91905,18.417645,Antique Shop
6370,Nontsizana,-33.91908999999998,18.42198000000008,Roast & Co,-33.920811,18.417987,Restaurant
6371,Nontsizana,-33.91908999999998,18.42198000000008,hq restaurant,-33.9209389633645,18.41776120207043,Steakhouse
6372,Nontsizana,-33.91908999999998,18.42198000000008,Madam Taitou,-33.92198285042986,18.419707192297803,Ethiopian Restaurant
6373,Nontsizana,-33.91908999999998,18.42198000000008,The Poké Co.,-33.921862,18.418624,Sushi Restaurant
6374,Nontsizana,-33.91908999999998,18.42198000000008,local at heritage square,-33.920614,18.418082,Restaurant
6375,Nontsizana,-33.91908999999998,18.42198000000008,Butter,-33.92133,18.419276,Café
6376,Nontsizana,-33.91908999999998,18.42198000000008,Pick 'n Pay Express,-33.915526149090155,18.418518319711172,Café
6377,Nontsizana,-33.91908999999998,18.42198000000008,Yumcious by Jenny Morris,-33.915546,18.417913,Café
6378,Nontsizana,-33.91908999999998,18.42198000000008,street food,-33.921040820633344,18.418439254848533,Asian Restaurant
6379,Nontsizana,-33.91908999999998,18.42198000000008,tribe coffee,-33.92104462696191,18.41691553541174,Coffee Shop
6380,Nontsizana,-33.91908999999998,18.42198000000008,Bootleggers Coffee Company - Cape Quarter,-33.91574,18.417986,Coffee Shop
6381,Nontsizana,-33.91908999999998,18.42198000000008,Langham House Coffees,-33.921422,18.420311,Café
6382,Nontsizana,-33.91908999999998,18.42198000000008,Cafe Du Cap,-33.922825,18.417659,Café
6383,Nontsizana,-33.91908999999998,18.42198000000008,La Barra,-33.921899,18.418437,Tapas Restaurant
6384,Nontsizana,-33.91908999999998,18.42198000000008,You Bet It’s Ice Cream,-33.920539,18.418182,Ice Cream Shop
6385,Nontsizana,-33.91908999999998,18.42198000000008,The Honeybadger,-33.92200040239377,18.418522068961636,Coffee Shop
6386,Nontsizana,-33.91908999999998,18.42198000000008,Col'Cacchio,-33.91664178364478,18.423224511697946,Pizza Place
6387,Nontsizana,-33.91908999999998,18.42198000000008,Origin Coffee Roasting,-33.91716850036462,18.417625794294572,Coffee Shop
6388,Nontsizana,-33.91908999999998,18.42198000000008,Craft Burger Bar (Buitengracht),-33.919753,18.41792,Burger Joint
6389,Nontsizana,-33.91908999999998,18.42198000000008,The Shortmarket Club,-33.92131098622614,18.418652007874677,French Restaurant
6390,Nontsizana,-33.91908999999998,18.42198000000008,Bistro 126,-33.921734,18.415784,Bistro
6391,Nontsizana,-33.91908999999998,18.42198000000008,Loading Bay,-33.91731728366644,18.417514705527676,Restaurant
6392,Nontsizana,-33.91908999999998,18.42198000000008,La Parada,-33.92138751804326,18.417904744481227,Tapas Restaurant
6393,Nontsizana,-33.91908999999998,18.42198000000008,House Of Machines,-33.92161560058594,18.419389724731445,Café
6394,Nontsizana,-33.91908999999998,18.42198000000008,Headquarters,-33.920419243555834,18.417882249456348,Steakhouse
6395,Nontsizana,-33.91908999999998,18.42198000000008,Café Manhattan,-33.91636807006208,18.417230774809035,Gay Bar
6396,Nontsizana,-33.91908999999998,18.42198000000008,Chef's Warehouse,-33.92100804792549,18.418339600414377,Gourmet Shop
6397,Norfolk Park,-34.0781950545986,18.46082175911398,Earth Fair Food Market,-34.07458216371472,18.459441771696007,Food Court
6398,Norfolk Park,-34.0781950545986,18.46082175911398,Punjab express,-34.079709796849684,18.455351687241343,Indian Restaurant
6399,Norfolk Park,-34.0781950545986,18.46082175911398,Village Bistro,-34.075140113253354,18.461333159871486,Restaurant
6400,Norfolk Park,-34.0781950545986,18.46082175911398,Decadence Coffee Shop,-34.080973,18.45595,Coffee Shop
